project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
/usr/miner/projects/RDUProject3;6cedf2ba8d4991ecaf837ccc9e352fa80087bf34;c5562665;bafb51e1be02f90d5b092720a33b283b7d913545;e920d660;0;0;0;0;0;0;0;0;0;0;0;20438100;237392000;0;0;0
/usr/miner/projects/RDIProject3;a364a55842839fcd30ed3d677052711aa69d9d9d;fc1f037f;fbfd393b6149edd97a4298ded0b284fbbabff03b;8d0b4801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;a1e12ae55bba1c986051b89a0cd089585f5c5cd0;05f95fd7c;03acf64d1786aee988bc6b16cc57d4d6e1f5f4b7;219549b33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;59dfbfc98878c5d66d2ce12c7c6b326d58bdb68f;504f5fce;2e4e743c0a5fc62c3458a5c497298ac64cefd65b;142cf366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject2;d61981f808232043fa9b7ab4fee1fed17a4da31d;1b9f869d;5873c3b5e97df8de07478c9eed11189b159fe429;0f83b117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject12;0e7165be40ee65996f495670e72c89f6eb4465c0;ed23d608;7b9d138659a4aa492fd1dd5a46674064b2fa455c;f8380f72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;c7f54d3a88baf75168b798e3f6d477f1adc50fa0;1b21726f;0b6dff96b10ffe876f5e22d67ea05e292306d90d;e920d660;7;252;2;0;0;0;0;0;7;8;376;33972900;1496401900;0;1;0
/usr/miner/projects/RDIProject3;6d6866af71064011045fd330f0dff77bbf8b979e;6de649a5;fbfd393b6149edd97a4298ded0b284fbbabff03b;a364a558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;0ce5dc8c136c4cc1b7c0bdae5c08aab16028c385;e286056a1;bdac976bf75b9f7b89352d5e65087b416902dc93;74dd71d0d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;9d5744860e5c51a5e781b4f0cee07e482c7a3d39;4a2c3282;6b2f534220fe3a141f8e933049bf6187569c2e25;14bc6b00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
